movie_title,title_year,genres,director_name,actor_1_name,actor_2_name,actor_3_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,actor_2_facebook_likes,aspect_ratio,movie_facebook_likes,log_budget,log_gross,gross_to_budget_ratio,log_num_voted_users,log_num_critic_for_reviews,log_num_user_for_reviews,log_movie_facebook_likes,genre_Action,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_Film-Noir,genre_History,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Short,genre_Sport,genre_Thriller,genre_War,genre_Western,director_movie_count,director_avg_gross,actor1_movie_count,actor1_avg_gross,actor2_movie_count,actor2_avg_gross,actor3_movie_count,actor3_avg_gross,te_director_name,te_actor_1_name,te_actor_2_name,te_actor_3_name,te_language,te_country,te_content_rating,te_color,imdb_score
Return to the Blue Lagoon ,1991,Adventure|Drama|Romance,William A. Graham,Milla Jovovich,Wayne Pygram,Lisa Pelikan,14.0,102.0,8.0,40.0,14000.0,2807854.0,14129,14281,1.0,39.0,11000000.0,163.0,1.85,967,16.213405921671733,14.847931404617905,0.25525945454545457,9.556055475678573,2.70805020110221,3.6888794541139363,6.875232087276577,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2807854.0,2,5400446.5,1,2807854.0,1.0,2807854.0,6.172522166006527,6.682312804323594,6.172522166006527,6.172522166006527,6.867728531855955,6.888685524126457,6.585141601407994,6.800916030534352,5.1
The Molly Maguires ,1970,Drama|History,Martin Ritt,Frank Finlay,Anthony Zerbe,Samantha Eggar,13.0,124.0,58.0,104.0,338.0,54902392.04305284,2603,800,0.0,36.0,11000000.0,275.0,2.35,608,16.213405921671733,16.936866710480018,9.49298634009733,7.86480400332846,2.6390573296152584,3.6109179126442243,6.411818267709897,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,54902392.04305284,2,54902392.04305284,1,54902392.04305284,1.0,54902392.04305284,7.107870287511935,6.7248685526424286,6.894884377804114,6.894884377804114,6.867728531855955,6.888685524126457,6.725683063192974,6.800916030534352,6.9
Poltergeist ,1982,Fantasy|Horror,Tobe Hooper,Heather O'Rourke,Zelda Rubinstein,Craig T. Nelson,223.0,120.0,365.0,723.0,887.0,76600000.0,105448,3876,0.0,321.0,10700000.0,770.0,2.35,11000,16.185754392890075,18.15410764776565,7.158878504672897,11.565982702694578,5.4116460518550396,5.7745515455444085,9.305741456739435,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7,37971422.5,2,76600000.0,2,76600000.0,2.0,76600000.0,6.786186655254193,7.107870287511935,7.107870287511935,7.107870287511935,6.867728531855955,6.888685524126457,6.725683063192974,6.800916030534352,7.4
Machine Gun McCain ,1969,Crime|Drama|Thriller,Giuliano Montaldo,John Cassavetes,Gena Rowlands,Britt Ekland,28.0,96.0,4.0,199.0,917.0,54902392.04305284,618,1827,0.0,12.0,16171090.758668516,545.0,2.35,85,15.746383619966235,16.936866710480018,9.49298634009733,6.428105272684596,3.367295829986474,2.5649493574615367,4.454347296253507,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,54902392.04305284,2,54902392.04305284,1,54902392.04305284,1.0,54902392.04305284,6.613965739882829,6.9802030425554324,6.613965739882829,6.613965739882829,6.867728531855955,7.251575837102404,6.904690730294029,6.800916030534352,6.2
2001: A Space Odyssey ,1968,Adventure|Mystery|Sci-Fi,Stanley Kubrick,Keir Dullea,Gary Lockwood,Glenn Beck,285.0,161.0,0.0,73.0,273.0,56715371.0,427357,727,0.0,1736.0,12000000.0,117.0,2.2,24000,16.300417291085605,17.853555843065116,4.726280916666667,12.965377348437666,5.655991810819852,7.459914766241105,10.085850775128717,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,56715371.0,1,56715371.0,1,56715371.0,1.0,56715371.0,7.534665755268756,7.456721653646681,7.456721653646681,7.456721653646681,6.867728531855955,6.908327078220791,7.199629290807432,6.800916030534352,8.3
E.T. the Extra-Terrestrial ,1982,Family|Sci-Fi,Steven Spielberg,Henry Thomas,Dee Wallace,Peter Coyote,215.0,120.0,14000.0,548.0,861.0,434949459.0,281842,2811,0.0,515.0,10500000.0,725.0,1.85,34000,16.166885910365842,19.89074039839504,41.423758,12.549105457295681,5.375278407684165,6.246106765481563,10.434145214930487,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,210934792.3,1,434949459.0,1,434949459.0,1.0,434949459.0,7.454584494587687,7.296196717691661,7.296196717691661,7.296196717691661,6.867728531855955,6.888685524126457,6.725683063192974,6.800916030534352,7.9
There Goes My Baby ,1994,Comedy|Drama,Floyd Mutrux,Ricky Schroder,Kelli Williams,Seymour Cassel,5.0,99.0,11.0,327.0,665.0,125169.0,859,2272,2.0,31.0,10500000.0,446.0,1.9471370420624154,119,16.166885910365842,11.73742809232207,0.011920857142857143,6.756932389247553,1.791759469228055,3.4657359027997265,4.787491742782046,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,125169.0,1,125169.0,1,125169.0,2.0,51931947.5,6.6942282078603395,6.6942282078603395,6.6942282078603395,6.618479181845343,6.867728531855955,6.888685524126457,6.858803986710968,6.800916030534352,6.4
Stripes ,1981,Action|Comedy|War,Ivan Reitman,Bill Murray,Harold Ramis,Judge Reinhold,52.0,117.0,425.0,901.0,13000.0,85300000.0,48629,27378,1.0,134.0,10000000.0,11000.0,1.85,0,16.118095750958314,18.261685024185237,8.53,10.791995903397831,3.970291913552122,4.90527477843843,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,84636419.75,6,78713819.33333333,1,85300000.0,1.0,85300000.0,6.562999627764144,7.097183099036307,6.894884377804114,6.894884377804114,6.867728531855955,6.888685524126457,6.858803986710968,6.800916030534352,6.9
The Color of Money ,1986,Drama|Sport,Martin Scorsese,Tom Cruise,Bill Cobbs,Mary Elizabeth Mastrantonio,59.0,119.0,17000.0,638.0,10000.0,52293982.0,57831,11895,1.0,115.0,13800000.0,970.0,1.85,0,16.440179222591198,17.772391874615497,3.7894189855072464,10.965297534680133,4.0943445622221,4.7535901911063645,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,27375476.0,9,109982769.25,2,27581675.5,3.0,50405327.333333336,7.376067703342773,6.850006300107628,7.00148091671485,7.22542355428576,6.867728531855955,6.888685524126457,6.858803986710968,6.800916030534352,7.0
The Longest Day ,1962,Action|Drama|History|War,Ken Annakin,Richard Burton,Richard Beymer,Eddie Albert,53.0,178.0,19.0,196.0,726.0,54902392.04305284,43270,1554,3.0,192.0,10000000.0,249.0,2.35,0,16.118095750958314,16.936866710480018,9.49298634009733,10.675237943652137,3.9889840465642745,5.262690188904886,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,54902392.04305284,2,36000000.0,1,54902392.04305284,1.0,54902392.04305284,7.256065483702907,7.065314539193101,7.256065483702907,7.256065483702907,6.867728531855955,6.888685524126457,7.199629290807432,7.554738730922252,7.8
The Mighty Ducks ,1992,Comedy|Drama|Family|Sport,Stephen Herek,Lane Smith,Shaun Weiss,Elden Henson,22.0,100.0,65.0,577.0,633.0,50752337.0,44502,3362,8.0,46.0,10000000.0,613.0,1.85,0,16.118095750958314,17.742468243790547,5.0752337,10.703311881612331,3.1354942159291497,3.8501476017100584,0.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,45618688.0,1,50752337.0,1,50752337.0,1.0,50752337.0,6.7887021751206795,6.6942282078603395,6.6942282078603395,6.6942282078603395,6.867728531855955,6.888685524126457,6.725683063192974,6.800916030534352,6.4
Bill & Ted's Excellent Adventure ,1989,Adventure|Comedy|Music|Sci-Fi,Stephen Herek,Keanu Reeves,George Carlin,Al Leong,81.0,90.0,65.0,730.0,18000.0,40485039.0,85362,20795,6.0,181.0,10000000.0,769.0,2.35,0,16.118095750958314,17.51644308112212,4.0485039,11.354668030625158,4.406719247264253,5.204006687076795,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,45618688.0,9,42805091.44444445,2,39261276.0,1.0,40485039.0,6.7887021751206795,7.0761771939278875,6.746146426801845,6.894884377804114,6.867728531855955,6.888685524126457,6.725683063192974,6.800916030534352,6.9
Oliver! ,1968,Drama|Family|Musical,Carol Reed,Oliver Reed,Ron Moody,Jack Wild,56.0,153.0,82.0,139.0,695.0,16800000.0,25303,1593,1.0,138.0,10000000.0,275.0,2.35,0,16.118095750958314,16.636889503897294,1.68,10.138717764985484,4.04305126783455,4.9344739331306915,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,16800000.0,3,16800000.0,1,16800000.0,1.0,16800000.0,7.00148091671485,7.270440154554512,7.135671781736642,7.135671781736642,6.867728531855955,6.908327078220791,7.199629290807432,6.800916030534352,7.5
Mad Max Beyond Thunderdome ,1985,Action|Adventure|Sci-Fi|Thriller,George Miller,Tina Turner,Bruce Spence,Angelo Rossitto,117.0,107.0,750.0,60.0,794.0,36200000.0,101840,1529,2.0,193.0,12305523.0,531.0,2.35,0,16.325558825215925,17.404569704420307,2.9417685050850744,11.531168052507509,4.770684624465665,5.267858159063328,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,22601505.5,1,36200000.0,2,22601505.5,2.0,36200000.0,6.954891798094018,6.613965739882829,6.895091545917765,6.001420831222248,6.867728531855955,6.710312512748056,6.585141601407994,6.800916030534352,6.2
Commando ,1985,Action|Adventure|Thriller,Mark L. Lester,Bill Duke,Vernon Wells,Rae Dawn Chong,124.0,75.0,73.0,581.0,1000.0,54902392.04305284,111649,3192,0.0,437.0,10000000.0,745.0,1.85,0,16.118095750958314,16.936866710480018,9.49298634009733,11.623124257268303,4.8283137373023015,6.082218910376446,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,8687778.5,2,20257000.0,1,54902392.04305284,1.0,54902392.04305284,6.622377229329276,6.490811936888841,6.814621909826604,6.814621909826604,6.867728531855955,6.888685524126457,6.858803986710968,6.800916030534352,6.7
The Last Dragon ,1985,Action|Comedy|Drama|Music,Michael Schultz,Mike Starr,Vanity,Keshia Knight Pulliam,55.0,109.0,78.0,619.0,854.0,33000000.0,9424,3394,1.0,109.0,10000000.0,841.0,1.85,0,16.118095750958314,17.312018149733785,3.3,9.151121012316212,4.02535169073515,4.700480365792417,0.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,33000000.0,3,28794426.333333332,2,26628500.0,1.0,33000000.0,6.831257923439513,6.625202217369063,6.533367685207675,6.894884377804114,6.867728531855955,6.888685524126457,6.585141601407994,6.800916030534352,6.9
The Lawnmower Man ,1992,Horror|Sci-Fi,Brett Leonard,Jeff Fahey,Austin O'Brien,Troy Evans,48.0,140.0,32.0,120.0,535.0,32101000.0,27800,1109,0.0,96.0,10000000.0,211.0,1.85,0,16.118095750958314,17.284397771414664,3.2101,10.2328272702548,3.8918202981106265,4.574710978503383,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,32101000.0,1,32101000.0,1,32101000.0,2.0,21871627.0,6.292915867972791,6.292915867972791,6.292915867972791,6.214199572816419,6.867728531855955,6.908327078220791,6.858803986710968,6.800916030534352,5.4
Twilight Zone: The Movie ,1983,Fantasy|Horror|Sci-Fi,Joe Dante,Albert Brooks,Al Leong,Vic Morrow,78.0,101.0,287.0,257.0,745.0,29500000.0,25613,1954,0.0,121.0,10000000.0,730.0,1.85,0,16.118095750958314,17.19990085520835,2.95,10.150894355986017,4.3694478524670215,4.804021044733257,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4,59284551.75,1,29500000.0,1,29500000.0,1.0,29500000.0,6.776758993398621,6.734359441849094,6.734359441849094,6.734359441849094,6.867728531855955,6.888685524126457,6.725683063192974,6.800916030534352,6.5
Road House ,1989,Action|Thriller,Rowdy Herrington,Ben Gazzara,Kevin Tighe,Kelly Lynch,83.0,114.0,9.0,466.0,623.0,30050028.0,42987,2484,1.0,201.0,17000000.0,472.0,2.35,0,16.648723960844016,17.21837418400326,1.767648705882353,10.668676285961045,4.430816798843313,5.308267697401205,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,30050028.0,1,30050028.0,2,30050028.0,1.0,30050028.0,6.734359441849094,6.734359441849094,6.575923433526508,6.734359441849094,6.867728531855955,6.888685524126457,6.858803986710968,6.800916030534352,6.5
A Low Down Dirty Shame ,1994,Action|Comedy|Crime,Keenen Ivory Wayans,Jada Pinkett Smith,Salli Richardson-Whitfield,Charles S. Dutton,8.0,100.0,322.0,534.0,851.0,29392418.0,3924,3190,2.0,26.0,10000000.0,543.0,1.85,368,16.118095750958314,17.196247341915182,2.9392418,8.275121630216509,2.1972245773362196,3.295836866004329,5.910796644040527,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29392418.0,3,22057707.666666668,1,29392418.0,1.0,29392418.0,6.45344080392781,6.76025201817532,6.45344080392781,6.45344080392781,6.867728531855955,6.888685524126457,6.858803986710968,6.800916030534352,5.8
The Outsiders ,1983,Crime|Drama,Francis Ford Coppola,Tom Cruise,William Smith,Tom Waits,60.0,114.0,0.0,699.0,10000.0,25600000.0,57363,12097,0.0,308.0,10000000.0,919.0,2.35,10000,16.118095750958314,17.05810294851229,2.56,10.957172207849103,4.110873864173311,5.733341276897746,9.210440366976517,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,64125455.625,9,109982769.25,1,25600000.0,1.0,25600000.0,7.402129364433556,6.850006300107628,7.015278079770377,7.015278079770377,6.867728531855955,6.888685524126457,6.585141601407994,6.800916030534352,7.2
The Dead Zone ,1983,Horror|Sci-Fi|Thriller,David Cronenberg,Tom Skerritt,Herbert Lom,Anthony Zerbe,112.0,103.0,0.0,275.0,1000.0,54902392.04305284,44804,2013,0.0,182.0,10000000.0,278.0,1.85,0,16.118095750958314,16.936866710480018,9.49298634009733,10.71007501931832,4.727387818712341,5.209486152841421,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,54902392.04305284,3,46507244.0,2,54902392.04305284,2.0,34667015.0,7.044036665033683,6.82027415186699,7.00148091671485,6.895091545917765,6.867728531855955,6.888685524126457,6.858803986710968,6.800916030534352,7.2
Sugar Hill ,1993,Drama|Thriller,Leon Ichaso,Khandi Alexander,Clarence Williams III,Steve Harris,14.0,123.0,5.0,338.0,556.0,18272447.0,3119,2149,1.0,35.0,10000000.0,475.0,1.85,331,16.118095750958314,16.720904909526094,1.8272447,8.045588280803528,2.70805020110221,3.58351893845611,5.805134968916488,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,18272447.0,1,18272447.0,1,18272447.0,1.0,18272447.0,6.493572037916565,6.493572037916565,6.493572037916565,6.493572037916565,6.867728531855955,6.888685524126457,6.858803986710968,7.554738730922252,5.9
Invasion U.S.A. ,1985,Action|Thriller,Joseph Zito,Billy Drago,Richard Lynch,Eddie Jones,54.0,107.0,17.0,53.0,371.0,54902392.04305284,6143,857,1.0,90.0,10000000.0,324.0,1.85,0,16.118095750958314,16.936866710480018,9.49298634009733,8.723231274827508,4.007333185232471,4.51085950651685,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,32600000.0,1,54902392.04305284,1,54902392.04305284,1.0,54902392.04305284,6.341866817772921,6.252784633984037,6.252784633984037,6.252784633984037,6.867728531855955,6.888685524126457,6.858803986710968,6.800916030534352,5.3
Mo' Better Blues ,1990,Drama|Music|Romance,Spike Lee,Denzel Washington,Nicholas Turturro,Charlie Murphy,23.0,129.0,0.0,203.0,18000.0,16153600.0,8295,19065,1.0,30.0,10000000.0,269.0,1.85,720,16.118095750958314,16.59765355491457,1.61536,9.023528749909364,3.1780538303479458,3.4339872044851463,6.580639137284949,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,21198716.5,7,43139397.571428575,1,16153600.0,1.0,16153600.0,6.8871914240447305,7.16321568198275,6.734359441849094,6.734359441849094,6.867728531855955,6.888685524126457,6.858803986710968,6.800916030534352,6.5
Tremors ,1990,Comedy|Horror|Sci-Fi,Ron Underwood,Reba McEntire,Ariana Richards,Michael Gross,132.0,96.0,31.0,536.0,651.0,16667084.0,90070,3119,0.0,248.0,11000000.0,610.0,1.85,11000,16.213405921671733,16.62894637440931,1.5151894545454545,11.40835352719201,4.890349128221754,5.517452896464707,9.305741456739435,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,16667084.0,1,16667084.0,2,186725542.0,1.0,16667084.0,6.975146845781623,6.975146845781623,7.1929817841496035,6.975146845781623,6.867728531855955,6.888685524126457,6.585141601407994,6.800916030534352,7.1
The Long Riders ,1980,Western,Walter Hill,Dennis Quaid,David Carradine,Randy Quaid,52.0,100.0,394.0,695.0,2000.0,54902392.04305284,7322,6296,0.0,78.0,10000000.0,926.0,1.85,680,16.118095750958314,16.936866710480018,9.49298634009733,8.89877535906107,3.970291913552122,4.3694478524670215,6.523562306149512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,54902392.04305284,3,23276000.0,3,32645.0,2.0,82670733.0,6.975146845781623,7.030351619787833,6.895301818981576,6.7248685526424286,6.867728531855955,6.888685524126457,6.858803986710968,6.800916030534352,7.1
Body Double ,1984,Mystery|Thriller,Brian De Palma,Melanie Griffith,Dennis Franz,Gregg Henry,98.0,114.0,0.0,298.0,537.0,54902392.04305284,20113,1856,0.0,178.0,10000000.0,376.0,1.85,0,16.118095750958314,16.936866710480018,9.49298634009733,9.909171369004426,4.59511985013459,5.187385805840755,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,43559877.75,1,54902392.04305284,2,54902392.04305284,2.0,21370057.0,7.079683792787009,6.854753143815358,6.9802030425554324,6.682312804323594,6.867728531855955,6.888685524126457,6.858803986710968,6.800916030534352,6.8
Heartbeeps ,1981,Comedy|Sci-Fi,Allan Arkush,Bernadette Peters,Randy Quaid,Christopher Guest,19.0,78.0,13.0,378.0,753.0,54902392.04305284,1040,2791,0.0,31.0,10000000.0,695.0,2.35,425,16.118095750958314,16.936866710480018,9.49298634009733,6.947937068614969,2.995732273553991,3.4657359027997265,6.054439346269371,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,54902392.04305284,1,54902392.04305284,3,32450000.0,1.0,54902392.04305284,5.8113410601077335,5.8113410601077335,6.4151247494482195,5.8113410601077335,6.867728531855955,6.888685524126457,6.725683063192974,6.800916030534352,4.2
Romeo Is Bleeding ,1993,Action|Crime|Drama|Thriller,Peter Medak,Gary Oldman,Michael Wincott,Lena Olin,30.0,100.0,34.0,541.0,10000.0,3275585.0,10735,13160,1.0,88.0,11500000.0,721.0,1.85,561,16.257857680289998,15.002007342342903,0.2848334782608696,9.281357859211463,3.4339872044851463,4.48863636973214,6.331501849893691,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3275585.0,1,3275585.0,1,3275585.0,1.0,3275585.0,6.774490675837849,6.774490675837849,6.774490675837849,6.774490675837849,6.867728531855955,6.908327078220791,6.858803986710968,6.800916030534352,6.6
Malone ,1987,Action|Drama|Thriller,Harley Cokeliss,Cliff Robertson,Tracey Walter,Dennis Burkley,27.0,92.0,4.0,311.0,754.0,3060858.0,1768,1891,4.0,37.0,10000000.0,324.0,1.85,208,16.118095750958314,14.934206153488619,0.3060858,7.478169694159785,3.332204510175204,3.6375861597263857,5.342334251964811,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3060858.0,2,3060858.0,2,3060858.0,1.0,3060858.0,6.373178335950301,6.661034930164177,6.618479181845343,6.373178335950301,6.867728531855955,6.888685524126457,6.858803986710968,6.800916030534352,5.6
Sphinx ,1981,Adventure|Mystery|Thriller,Franklin J. Schaffner,Frank Langella,William Hootkins,John Gielgud,2.0,118.0,76.0,249.0,902.0,800000.0,892,2079,0.0,21.0,14000000.0,488.0,2.35,106,16.454567959008102,13.592368256649284,0.05714285714285714,6.794586580876499,1.0986122886681098,3.091042453358316,4.672828834461906,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,800000.0,1,800000.0,2,800000.0,5.0,29800000.0,6.82027415186699,6.212653399995282,6.42697831441059,6.735727636849132,6.867728531855955,6.888685524126457,6.725683063192974,6.800916030534352,5.2
Police Academy: Mission to Moscow ,1994,Comedy|Crime,Alan Metter,Christopher Lee,Michael Winslow,G.W. Bailey,17.0,83.0,3.0,421.0,16000.0,126247.0,24958,17469,0.0,103.0,6200000.0,542.0,1.85,321,15.64006001130563,11.746003505427968,0.02036241935483871,10.124989757578213,2.8903717578961645,4.6443908991413725,5.7745515455444085,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,126247.0,6,15902113.5,1,126247.0,1.0,126247.0,5.4501599542089405,6.318463970942545,5.4501599542089405,5.4501599542089405,6.867728531855955,6.888685524126457,6.725683063192974,6.800916030534352,3.3
You Only Live Twice ,1967,Action|Adventure|Thriller,Lewis Gilbert,Donald Pleasence,Burt Kwouk,Desmond Llewelyn,130.0,117.0,43.0,244.0,742.0,43100000.0,75280,2127,0.0,267.0,9500000.0,462.0,2.35,0,16.066802461833923,17.579033578275833,4.536842105263158,11.228983057911735,4.875197323201151,5.5909869805108565,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,50866666.666666664,5,19684846.0,1,43100000.0,4.0,37300000.0,6.8352796852899065,6.6857276368491325,6.894884377804114,6.859887635589806,6.867728531855955,6.908327078220791,7.322549853027432,6.800916030534352,6.9
Poltergeist III ,1988,Horror|Thriller,Gary Sherman,Tom Skerritt,Heather O'Rourke,Zelda Rubinstein,66.0,98.0,17.0,770.0,1000.0,14114488.0,13190,3827,0.0,114.0,10500000.0,887.0,1.85,616,16.166885910365842,16.46271241639307,1.3442369523809523,9.48729005784892,4.204692619390966,4.74493212836325,6.424869023905388,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,14114488.0,3,46507244.0,1,14114488.0,1.0,14114488.0,5.931734762073998,6.82027415186699,5.931734762073998,5.931734762073998,6.867728531855955,6.888685524126457,6.585141601407994,6.800916030534352,4.5
"It's a Mad, Mad, Mad, Mad World ",1963,Action|Adventure|Comedy|Crime,Stanley Kramer,Jonathan Winters,Sid Caesar,Spencer Tracy,61.0,197.0,176.0,760.0,924.0,46300000.0,29323,4109,0.0,344.0,9400000.0,898.0,2.76,0,16.056220353623207,17.650652540654736,4.925531914893617,10.286161572343477,4.127134385045092,5.84354441703136,0.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,46300000.0,3,69622721.0,3,46300000.0,2.0,46300000.0,7.341926903265523,6.550174550254476,7.0003405529419975,7.341926903265523,6.867728531855955,6.888685524126457,7.322549853027432,6.800916030534352,7.6
Heavy Metal ,1981,Adventure|Animation|Fantasy|Horror|Sci-Fi,Gerald Potterton,John Vernon,Joe Flaherty,Don Francks,62.0,90.0,0.0,123.0,187.0,54902392.04305284,23516,646,0.0,147.0,9300000.0,176.0,1.37,0,16.04552506565036,16.936866710480018,9.49298634009733,10.065478842856832,4.143134726391533,4.997212273764115,0.0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,54902392.04305284,1,54902392.04305284,1,54902392.04305284,1.0,54902392.04305284,6.814621909826604,6.814621909826604,6.814621909826604,6.814621909826604,6.867728531855955,6.421534404626414,6.858803986710968,6.800916030534352,6.7
Alien ,1979,Horror|Sci-Fi,Ridley Scott,Tom Skerritt,Yaphet Kotto,Bolaji Badejo,392.0,116.0,0.0,513.0,1000.0,78900000.0,563827,2524,0.0,1110.0,11000000.0,581.0,2.35,23000,16.213405921671733,18.183691798490372,7.172727272727273,13.242504519430048,5.973809611869261,7.01301578963963,10.043292972227004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,50515068.0,3,46507244.0,2,58656803.0,1.0,78900000.0,7.285445687977429,6.82027415186699,7.3844826515843565,7.53698412162419,6.867728531855955,6.908327078220791,6.858803986710968,6.800916030534352,8.5
The Texas Chain Saw Massacre ,1974,Horror|Thriller,Tobe Hooper,Gunnar Hansen,Edwin Neal,Marilyn Burns,277.0,88.0,365.0,177.0,383.0,30859000.0,96410,1094,0.0,826.0,83532.0,371.0,1.85,0,11.332997042345049,17.244939032372713,369.4272853517215,11.476375581972645,5.627621113690637,6.717804695023691,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7,37971422.5,2,30859000.0,2,30859000.0,2.0,30859000.0,6.786186655254193,7.150426035830769,7.150426035830769,7.150426035830769,6.867728531855955,6.888685524126457,6.858803986710968,6.800916030534352,7.5
Fiddler on the Roof ,1971,Drama|Family|Musical|Romance,Norman Jewison,Topol,Paul Michael Glaser,Rosalind Harris,66.0,181.0,278.0,51.0,402.0,50000000.0,29839,934,0.0,150.0,9000000.0,343.0,2.35,0,16.012735246411598,17.72753358339242,5.555555555555555,10.303605054317698,4.204692619390966,5.017279836814924,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,50000000.0,1,50000000.0,1,50000000.0,1.0,50000000.0,7.022758790874267,7.336327951680416,7.336327951680416,7.336327951680416,6.867728531855955,6.888685524126457,7.199629290807432,6.800916030534352,8.0
Thunderball ,1965,Action|Adventure|Thriller,Terence Young,Desmond Llewelyn,Earl Cameron,Lois Maxwell,129.0,130.0,92.0,177.0,244.0,63600000.0,82073,1164,1.0,275.0,9000000.0,189.0,2.35,0,16.012735246411598,17.968124044033623,7.066666666666666,11.3153765583175,4.867534450455582,5.62040086571715,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,34822345.0,3,56700000.0,1,63600000.0,7.0,43653407.0,6.527373066825064,6.790263085021154,6.935015611792868,7.131796596422037,6.867728531855955,6.908327078220791,7.322549853027432,6.800916030534352,7.0
Child's Play ,1988,Fantasy|Horror,Tom Holland,Catherine Hicks,Alex Vincent,Dinah Manoff,142.0,87.0,85.0,118.0,311.0,33244684.0,62038,760,0.0,281.0,9000000.0,189.0,1.85,0,16.012735246411598,17.319405462664765,3.6938537777777776,11.035518498527429,4.962844630259907,5.641907070938114,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,33244684.0,1,33244684.0,1,33244684.0,1.0,33244684.0,6.734359441849094,6.734359441849094,6.734359441849094,6.734359441849094,6.867728531855955,6.888685524126457,6.858803986710968,6.800916030534352,6.5
