movie_title,title_year,genres,director_name,actor_1_name,actor_2_name,actor_3_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,actor_2_facebook_likes,aspect_ratio,movie_facebook_likes,log_budget,log_gross,gross_to_budget_ratio,log_num_voted_users,log_num_critic_for_reviews,log_num_user_for_reviews,log_movie_facebook_likes,genre_Action,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_Film-Noir,genre_History,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Short,genre_Sport,genre_Thriller,genre_War,genre_Western,director_movie_count,director_avg_gross,actor1_movie_count,actor1_avg_gross,actor2_movie_count,actor2_avg_gross,actor3_movie_count,actor3_avg_gross,te_director_name,te_actor_1_name,te_actor_2_name,te_actor_3_name,te_language,te_country,te_content_rating,te_color,imdb_score
The Shadow ,1994,Action|Adventure|Crime|Fantasy|Mystery|Thriller,Russell Mulcahy,Jonathan Winters,Peter Boyle,John Kapelos,70.0,93.0,85.0,510.0,924.0,32055248.0,18723,2711,0.0,146.0,25000000.0,595.0,1.85,0,17.034386422832473,17.282971503272247,1.28220992,9.837561402419961,4.2626798770413155,4.990432586778736,0.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3,18977624.0,3,69622721.0,3,59177624.0,1.0,32055248.0,6.568476417479038,6.508454283787369,6.8085649522457174,6.488276090551407,6.795146726862303,6.8024096385542165,6.506924227166186,6.733374083129584,6.0
The Island of Dr. Moreau ,1996,Horror|Sci-Fi|Thriller,John Frankenheimer,Marlon Brando,Temuera Morrison,Marco Hofschneider,70.0,99.0,287.0,44.0,10000.0,27663982.0,26051,10469,2.0,164.0,40000000.0,368.0,2.35,0,17.50439003707821,17.135641872387957,0.69159955,10.167849819666293,4.2626798770413155,5.10594547390058,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3,27663982.0,4,57160666.666666664,1,27663982.0,1.0,27663982.0,6.403415549826947,6.8913064225625895,5.8461763467313315,5.8461763467313315,6.795146726862303,6.8024096385542165,6.506924227166186,6.733374083129584,4.4
Mean Streets ,1973,Crime|Drama|Romance|Thriller,Martin Scorsese,Robert De Niro,David Carradine,David Proval,112.0,112.0,17000.0,354.0,22000.0,32645.0,67797,23737,0.0,223.0,500000.0,926.0,1.85,0,13.122365377402328,10.39347761571398,0.06529,11.124287974968324,4.727387818712341,5.4116460518550396,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11,29049123.111111112,16,33699664.615384616,3,32645.0,1.0,32645.0,7.398349614091405,7.483813504453734,6.853581552514469,7.050113366393974,6.795146726862303,6.8024096385542165,6.787562189054726,6.733374083129584,7.4
Renaissance Man ,1994,Comedy|Drama,Penny Marshall,Ed Begley Jr.,Cliff Robertson,Lillo Brancato,12.0,128.0,545.0,353.0,783.0,24332324.0,13830,3126,1.0,61.0,40000000.0,754.0,1.85,680,17.50439003707821,17.007316271229797,0.6083081,9.534667728624708,2.5649493574615367,4.127134385045092,6.523562306149512,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,82253294.33333333,3,24332324.0,1,24332324.0,1.0,24332324.0,6.838576019091552,6.4934487503644505,6.528407324540162,6.528407324540162,6.795146726862303,6.8024096385542165,6.506924227166186,6.733374083129584,6.1
City Hall ,1996,Drama|Thriller,Harold Becker,Al Pacino,Martin Landau,Bridget Fonda,50.0,111.0,17.0,889.0,14000.0,20300000.0,16741,17877,2.0,60.0,40000000.0,940.0,1.85,309,17.50439003707821,16.8261314932731,0.5075,9.725675811220002,3.9318256327243257,4.110873864173311,5.736572297479192,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,39435756.5,5,65013905.4,1,20300000.0,2.0,43488031.0,6.681281042614746,7.217788671023965,6.5685385585289175,6.851504035890082,6.795146726862303,6.8024096385542165,6.787562189054726,6.733374083129584,6.2
Showgirls ,1995,Drama,Paul Verhoeven,Bobbie Phillips,Elizabeth Berkley,Robert Davi,181.0,131.0,719.0,683.0,16000.0,20302961.0,49874,18913,0.0,450.0,45000000.0,893.0,2.35,0,17.622173069956816,16.826277344698042,0.45117691111111113,10.817275154192165,5.204006687076795,6.111467339502679,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,86376267.66666667,1,20302961.0,2,62873690.0,1.0,20302961.0,6.688520684862378,5.92643881470884,6.213167811107571,5.92643881470884,6.795146726862303,6.755452153936203,6.4934487503644505,6.733374083129584,4.6
Kiss of Death ,1995,Action|Crime|Thriller,Barbet Schroeder,Nicolas Cage,Michael Rapaport,Philip Baker Hall,40.0,101.0,58.0,497.0,12000.0,14942422.0,14226,14008,3.0,60.0,40000000.0,975.0,1.85,555,17.50439003707821,16.519714906580436,0.37356055,9.562896846651167,3.713572066704308,4.110873864173311,6.320768294250582,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,14942422.0,5,49640066.2,2,14942422.0,3.0,35500676.0,6.448144856562653,6.7777886710239645,6.213167811107571,6.688520684862378,6.795146726862303,6.8024096385542165,6.787562189054726,6.733374083129584,5.9
Ishtar ,1987,Action|Adventure|Comedy|Music|Thriller,Elaine May,Carol Kane,Warren Beatty,Isabelle Adjani,49.0,107.0,124.0,572.0,636.0,14375181.0,8692,3374,2.0,126.0,51000000.0,631.0,1.85,754,17.747336210296442,16.481013805437104,0.2818662941176471,9.070273383079064,3.912023005428146,4.844187086458591,6.626717749249025,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,14375181.0,1,14375181.0,3,59056953.5,1.0,14375181.0,5.765913878753821,5.765913878753821,6.418421083249864,5.765913878753821,6.795146726862303,6.8024096385542165,6.506924227166186,6.733374083129584,4.2
Memoirs of an Invisible Man ,1992,Comedy|Romance|Sci-Fi|Thriller,John Carpenter,Richard Epcar,Michael McKean,Patricia Heaton,40.0,99.0,0.0,402.0,782.0,14358033.0,17365,2125,2.0,66.0,40000000.0,658.0,2.35,630,17.50439003707821,16.479820204133592,0.358950825,9.76226955062059,3.713572066704308,4.204692619390966,6.447305862541213,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,11,26059795.363636363,1,14358033.0,1,14358033.0,1.0,14358033.0,7.046173447059154,6.448144856562653,6.448144856562653,6.448144856562653,6.795146726862303,6.8024096385542165,6.506924227166186,6.733374083129584,5.9
Raise the Titanic ,1980,Action|Adventure|Drama|Thriller,Jerry Jameson,M. Emmet Walsh,Jason Robards,Anne Archer,32.0,119.0,5.0,249.0,521.0,7000000.0,2933,1883,0.0,70.0,36000000.0,372.0,2.35,328,17.399029524198163,15.76142084987672,0.19444444444444445,7.984121958702927,3.4965075614664802,4.2626798770413155,5.796057750765372,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7000000.0,1,7000000.0,2,7000000.0,2.0,81822846.5,5.966570048697595,5.966570048697595,6.4685023010205756,6.383390804382907,6.795146726862303,6.94191644039017,6.6824120608016315,6.733374083129584,4.7
Hackers ,1995,Comedy|Crime|Drama|Thriller,Iain Softley,Angelina Jolie Pitt,Fisher Stevens,Lorraine Bracco,79.0,107.0,34.0,472.0,11000.0,7564000.0,54650,13821,1.0,223.0,20000000.0,922.0,2.35,12000,16.811242881518265,15.838910840965658,0.3782,10.908722791698938,4.382026634673881,5.4116460518550396,9.392745258631441,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7564000.0,1,7564000.0,2,14239732.5,1.0,7564000.0,6.5685385585289175,6.5685385585289175,6.085500566151069,6.5685385585289175,6.795146726862303,6.8024096385542165,6.506924227166186,6.733374083129584,6.2
The Hudsucker Proxy ,1994,Comedy|Fantasy,Joel Coen,Jennifer Jason Leigh,Bill Cobbs,John Mahoney,77.0,111.0,0.0,385.0,1000.0,2869369.0,65474,2612,2.0,211.0,30000000.0,970.0,1.85,0,17.216707972959764,14.869603051444354,0.09564563333333333,11.089423669375913,4.356708826689592,5.356586274672012,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2869369.0,2,2869369.0,3,18564372.333333332,1.0,2869369.0,7.00998213240522,7.000449155006002,6.913603686206139,7.00998213240522,6.795146726862303,6.94191644039017,6.6824120608016315,7.518123700690788,7.3
The Crow ,1994,Action|Drama|Fantasy,Alex Proyas,Michael Wincott,Bai Ling,David Patrick Kelly,118.0,98.0,295.0,380.0,720.0,50693162.0,136580,2630,0.0,545.0,23000000.0,581.0,1.85,15000,16.951004817371683,17.741301607397048,2.2040505217391306,11.824673124204487,4.77912349311153,6.302618975744905,9.61587214452889,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50693162.0,3,29781842.0,1,50693162.0,3.0,28999221.333333332,7.130375834371485,7.063659020435313,7.130375834371485,6.853581552514469,6.795146726862303,6.8024096385542165,6.787562189054726,6.733374083129584,7.6
Superman III ,1983,Action|Comedy|Sci-Fi,Richard Lester,Margot Kidder,Robert Vaughn,Jackie Cooper,95.0,125.0,44.0,420.0,593.0,60000000.0,49934,2329,1.0,224.0,39000000.0,542.0,2.35,0,17.479072229734946,17.909855136853043,1.5384615384615385,10.818477438677235,4.564348191467836,5.41610040220442,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,56238335.0,2,84100000.0,1,60000000.0,2.0,84100000.0,6.707788671023964,6.404668678542325,6.046832516675105,6.404668678542325,6.795146726862303,6.94191644039017,6.6824120608016315,6.733374083129584,4.9
Sgt. Bilko ,1996,Comedy,Jonathan Lynn,Austin Pendleton,Phil Hartman,Max Casella,23.0,93.0,36.0,275.0,592.0,30400000.0,17810,2176,2.0,73.0,39000000.0,516.0,2.35,478,17.479072229734946,17.229953199271186,0.7794871794871795,9.787571522938785,3.1780538303479458,4.30406509320417,6.171700597410915,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,41664584.0,2,30400000.0,2,30400000.0,1.0,30400000.0,6.72383679093358,6.681281042614746,6.681281042614746,6.367882388585143,6.795146726862303,6.8024096385542165,6.6824120608016315,6.733374083129584,5.7
Star Trek: Generations ,1994,Action|Adventure|Mystery|Sci-Fi|Thriller,David Carson,LeVar Burton,Alan Ruck,Jonathan Frakes,98.0,118.0,18.0,906.0,1000.0,75668868.0,60504,6427,0.0,249.0,35000000.0,946.0,2.35,0,17.370858648025116,18.141877392080875,2.161967657142857,11.010481285232153,4.59511985013459,5.521460917862246,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,75668868.0,2,83834947.5,3,146201799.33333334,2.0,83834947.5,6.7290634944839365,6.9366155325277505,6.763548351976965,6.9366155325277505,6.795146726862303,6.8024096385542165,6.6824120608016315,6.733374083129584,6.6
Extreme Measures ,1996,Crime|Drama|Mystery|Thriller,Michael Apted,J.K. Simmons,Paul Guilfoyle,Bill Nunn,47.0,118.0,150.0,182.0,24000.0,17305211.0,14066,24547,0.0,75.0,38000000.0,210.0,2.35,352,17.453096744006448,16.666518285771108,0.4554002894736842,9.551586907757695,3.871201010907891,4.330733340286331,5.8664680569332965,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,48602605.5,1,17305211.0,1,17305211.0,3.0,19943485.0,6.808948287571249,6.528407324540162,6.528407324540162,6.4484321500957,6.795146726862303,6.8024096385542165,6.787562189054726,6.733374083129584,6.1
White Squall ,1996,Adventure|Drama,Ridley Scott,Jeff Bridges,Jason Marsden,Ethan Embry,37.0,129.0,0.0,982.0,12000.0,10300000.0,17859,16237,4.0,89.0,38000000.0,1000.0,2.35,911,17.453096744006448,16.14765455028724,0.2710526315789474,9.79031885443049,3.6375861597263857,4.499809670330265,6.815639990074331,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40461301.0,4,23736979.75,1,10300000.0,2.0,18054906.5,7.128816828823119,6.843804341310483,6.7290634944839365,6.787670413411831,6.795146726862303,6.8024096385542165,6.506924227166186,6.733374083129584,6.6
The Thing ,1982,Horror|Mystery|Sci-Fi,John Carpenter,Wilford Brimley,Richard Masur,David Clennon,297.0,109.0,0.0,145.0,957.0,13782838.0,258078,1757,0.0,911.0,15000000.0,163.0,2.35,23000,16.52356082573315,16.43893482555198,0.9188558666666666,12.461021018584015,5.697093486505405,6.815639990074331,10.043292972227004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,11,26059795.363636363,2,18038589.5,1,13782838.0,2.0,7441419.0,7.046173447059154,7.043004903324836,7.371163238304013,7.106838525803087,6.795146726862303,6.8024096385542165,6.787562189054726,6.733374083129584,8.2
Never Say Never Again ,1983,Action|Adventure|Thriller,Irvin Kershner,Bernie Casey,Klaus Maria Brandauer,Barbara Carrera,89.0,121.0,883.0,133.0,180.0,55500000.0,48636,762,3.0,214.0,36000000.0,172.0,2.35,0,17.399029524198163,17.83189359673468,1.5416666666666667,10.792139837106326,4.499809670330265,5.3706380281276624,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,172829375.5,1,55500000.0,2,45146580.0,1.0,55500000.0,7.106838525803087,6.5685385585289175,6.660003168455329,6.5685385585289175,6.795146726862303,6.94191644039017,6.6824120608016315,6.733374083129584,6.2
Ghosts of Mississippi ,1996,Drama|History,Rob Reiner,Alexa PenaVega,Virginia Madsen,Craig T. Nelson,31.0,130.0,0.0,723.0,2000.0,13052741.0,8531,3968,0.0,57.0,36000000.0,912.0,1.85,591,17.399029524198163,16.384508784604453,0.3625761388888889,9.05157907959124,3.4657359027997265,4.060443010546419,6.3835066348840055,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,65893624.5,2,16726827.0,1,13052741.0,3.0,55417580.333333336,7.166135339787135,6.4685023010205756,6.769194728472691,6.9736258198978085,6.795146726862303,6.8024096385542165,6.506924227166186,6.733374083129584,6.7
Batman ,1989,Action|Adventure,Tim Burton,Michael Gough,Jack Palance,William Hootkins,186.0,126.0,13000.0,488.0,920.0,251188924.0,269033,2725,0.0,817.0,35000000.0,549.0,1.85,12000,17.370858648025116,19.341715903210602,7.1768264,12.502593044648966,5.231108616854587,6.706862336602747,9.392745258631441,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,97891884.16666667,3,199350578.0,2,157298769.0,3.0,169748132.66666666,7.104887767914592,6.748542818554047,6.872781910049499,6.703526218285295,6.795146726862303,6.8024096385542165,6.506924227166186,6.733374083129584,7.6
Lethal Weapon 3 ,1992,Action|Crime|Thriller,Richard Donner,Rene Russo,Nick Chinlund,Stuart Wilson,68.0,121.0,503.0,94.0,808.0,144731527.0,128010,1446,2.0,136.0,35000000.0,277.0,2.35,0,17.370858648025116,18.790391053148053,4.135186485714286,11.759871476709339,4.23410650459726,4.919980925828125,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,74847269.6,1,144731527.0,1,144731527.0,2.0,88365763.5,6.950239683679595,6.769194728472691,6.769194728472691,6.8727819100495,6.795146726862303,6.8024096385542165,6.787562189054726,6.733374083129584,6.7
Star Trek: The Motion Picture ,1979,Adventure|Mystery|Sci-Fi,Robert Wise,Leonard Nimoy,Nichelle Nichols,Walter Koenig,134.0,143.0,338.0,643.0,12000.0,82300000.0,63330,16007,2.0,405.0,35000000.0,664.0,2.35,0,17.370858648025116,18.225881677797968,2.3514285714285714,11.056130219690564,4.90527477843843,6.0063531596017325,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,122757143.0,6,79568696.16666667,4,80905795.25,4.0,80905795.25,6.988631353320725,6.789900255427228,6.630044975676006,6.630044975676006,6.795146726862303,6.8024096385542165,6.6824120608016315,6.733374083129584,6.4
Cape Fear ,1991,Crime|Thriller,Martin Scorsese,Robert De Niro,Robert Mitchum,Joe Don Baker,120.0,128.0,17000.0,387.0,22000.0,79100000.0,127503,24006,0.0,261.0,35000000.0,1000.0,2.35,0,17.370858648025116,18.186223445380108,2.26,11.755903015637529,4.795790545596741,5.568344503761097,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,29049123.111111112,16,33699664.615384616,1,79100000.0,1.0,79100000.0,7.398349614091405,7.483813504453734,7.00998213240522,7.00998213240522,6.795146726862303,6.8024096385542165,6.787562189054726,6.733374083129584,7.3
The English Patient ,1996,Drama|Romance|War,Anthony Minghella,Colin Firth,Kristin Scott Thomas,Jürgen Prochnow,116.0,162.0,333.0,362.0,14000.0,78651430.0,142067,15912,0.0,457.0,27000000.0,1000.0,1.85,0,17.11134746100564,18.180536381835783,2.913015925925926,11.864061095199636,4.762173934797756,6.126869184114185,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,78651430.0,1,78651430.0,2,129808333.5,1.0,78651430.0,7.050113366393974,7.050113366393974,7.000449155006002,7.050113366393974,6.795146726862303,6.8024096385542165,6.787562189054726,6.733374083129584,7.4
Species ,1995,Action|Horror|Sci-Fi|Thriller,Roger Donaldson,Natasha Henstridge,Marg Helgenberger,Jordan Lund,97.0,108.0,79.0,25.0,900.0,60054449.0,61018,1715,0.0,140.0,35000000.0,759.0,2.35,0,17.370858648025116,17.910762208657207,1.7158414,11.018940570066889,4.584967478670572,4.948759890378168,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,34327224.5,2,37074876.0,1,60054449.0,1.0,60054449.0,6.638725294295912,6.298279307745239,6.408013622573899,6.408013622573899,6.795146726862303,6.8024096385542165,6.787562189054726,6.733374083129584,5.8
A Nightmare on Elm Street ,1984,Horror,Wes Craven,Johnny Depp,Lin Shaye,Amanda Wyss,256.0,101.0,0.0,574.0,40000.0,26505000.0,149285,42918,1.0,668.0,1800000.0,852.0,1.85,10000,14.403297778421795,17.092843990132774,14.725,11.913619208199501,5.54907608489522,6.505784060128229,9.210440366976517,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,38800293.4,8,39933205.5,4,26483403.25,2.0,26505000.0,6.717788671023965,7.09385031288251,6.903181942875616,7.106838525803087,6.795146726862303,6.8024096385542165,6.597837029212778,6.733374083129584,7.5
Malcolm X ,1992,Biography|Drama|History|Romance,Spike Lee,Denzel Washington,Delroy Lindo,Al Freeman Jr.,61.0,202.0,0.0,318.0,18000.0,48169908.0,63923,20143,0.0,156.0,33000000.0,848.0,1.85,0,17.312018149733785,17.690245089462,1.459694181818182,11.065450156705,4.127134385045092,5.056245805348308,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8,17228300.25,10,47634228.4,3,66086243.0,1.0,48169908.0,6.713282145494786,6.998843472807447,6.928609219629056,7.170507068360239,6.795146726862303,6.8024096385542165,6.506924227166186,6.733374083129584,7.7
Poltergeist ,1982,Fantasy|Horror,Tobe Hooper,Heather O'Rourke,Zelda Rubinstein,Craig T. Nelson,223.0,120.0,365.0,723.0,887.0,76600000.0,105446,3876,0.0,321.0,10700000.0,770.0,2.35,11000,16.185754392890075,18.15410764776565,7.158878504672897,11.565963736000093,5.4116460518550396,5.7745515455444085,9.305741456739435,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7,37971422.5,2,76600000.0,2,76600000.0,3.0,55417580.333333336,6.752028990070965,7.064282777484253,7.064282777484253,6.9736258198978085,6.795146726862303,6.8024096385542165,6.6824120608016315,6.733374083129584,7.4
The Bad News Bears ,1976,Comedy|Drama|Family|Sport,Michael Ritchie,Tatum O'Neal,Vic Morrow,Joyce Van Patten,40.0,102.0,23.0,57.0,288.0,52071223.35851852,16323,677,1.0,91.0,19135554.669300225,257.0,1.85,0,15.928235385213377,16.913723530684162,8.311471119932119,9.700391696525696,3.713572066704308,4.5217885770490405,0.0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,79817937.0,1,52071223.35851852,1,52071223.35851852,1.0,52071223.35851852,6.72383679093358,7.00998213240522,7.00998213240522,7.00998213240522,6.795146726862303,6.8024096385542165,6.6824120608016315,6.733374083129584,7.3
Street Fighter ,1994,Action|Adventure|Comedy|Thriller,Steven E. de Souza,Ming-Na Wen,Raul Julia,Kylie Minogue,63.0,102.0,133.0,690.0,2000.0,33423521.0,53115,5443,1.0,282.0,35000000.0,1000.0,2.35,0,17.370858648025116,17.324770461575216,0.9549577428571429,10.880233480110219,4.1588830833596715,5.645446897643238,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,33423521.0,1,33423521.0,2,73462883.5,1.0,33423521.0,5.605388942798802,5.605388942798802,6.170612062788737,5.605388942798802,6.795146726862303,6.912395399172314,6.506924227166186,6.733374083129584,3.8
Predator 2 ,1990,Action|Horror|Sci-Fi,Stephen Hopkins,Adam Baldwin,Robert Davi,Kevin Peter Hall,119.0,103.0,81.0,636.0,2000.0,30669413.0,105478,4722,0.0,291.0,35000000.0,683.0,1.37,0,17.370858648025116,17.238776429289054,0.8762689428571429,11.566267159952051,4.787491742782046,5.676753802268282,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,30463868.333333332,3,30040463.333333332,1,30669413.0,1.0,30669413.0,6.463437683518617,6.883592619360304,6.5685385585289175,6.5685385585289175,6.795146726862303,6.8024096385542165,6.787562189054726,6.733374083129584,6.2
Flash Gordon ,1980,Action|Adventure|Sci-Fi,Mike Hodges,Brian Blessed,William Hootkins,Sam J. Jones,100.0,111.0,24.0,455.0,591.0,52071223.35851852,38017,2603,1.0,247.0,20000000.0,488.0,2.35,12000,16.811242881518265,16.913723530684162,8.311471119932119,10.545815010766098,4.61512051684126,5.5134287461649825,9.392745258631441,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,52071223.35851852,2,10161099.0,2,800000.0,1.0,52071223.35851852,6.648801026506427,6.915337658368334,6.383390804382907,6.648801026506427,6.795146726862303,6.94191644039017,6.6824120608016315,6.733374083129584,6.4
Hoffa ,1992,Biography|Crime|Drama,Danny DeVito,Frank Whaley,J.T. Walsh,Paul Guilfoyle,32.0,140.0,0.0,210.0,436.0,24276500.0,17124,1394,2.0,68.0,35000000.0,263.0,2.35,949,17.370858648025116,17.00501940339176,0.6936142857142857,9.748294663130427,3.4965075614664802,4.23410650459726,6.856461984594587,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24276500.0,1,24276500.0,2,74099435.0,2.0,28538250.0,6.7290634944839365,6.7290634944839365,6.872781910049499,6.234445685266987,6.795146726862303,6.8024096385542165,6.787562189054726,6.733374083129584,6.6
Krull ,1983,Action|Adventure|Fantasy,Peter Yates,Liam Neeson,Alun Armstrong,Lysette Anthony,57.0,116.0,170.0,136.0,14000.0,52071223.35851852,23351,14744,1.0,178.0,27000000.0,192.0,2.35,0,17.11134746100564,16.913723530684162,8.311471119932119,10.05843791253395,4.060443010546419,5.187385805840755,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52071223.35851852,4,45422393.0,2,5430822.0,1.0,52071223.35851852,6.488276090551407,6.998186105379828,6.511058049339409,6.488276090551407,6.795146726862303,6.94191644039017,6.6824120608016315,6.733374083129584,6.0
Flight of the Intruder ,1991,Action|Drama|Thriller|War,John Milius,Rosanna Arquette,Dann Florek,Christopher Rich,13.0,115.0,468.0,150.0,605.0,14587732.0,4795,1290,3.0,39.0,35000000.0,367.0,2.35,452,17.370858648025116,16.49569152802865,0.41679234285714284,8.475537516147405,2.6390573296152584,3.6888794541139363,6.115892125483034,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,29907537.333333332,1,14587732.0,1,14587732.0,1.0,14587732.0,6.65379601630206,6.367882388585143,6.367882388585143,6.367882388585143,6.795146726862303,6.8024096385542165,6.506924227166186,6.733374083129584,5.7
Radio Flyer ,1992,Drama,Richard Donner,Adam Baldwin,Thomas Ian Nicholas,John Heard,10.0,114.0,503.0,697.0,2000.0,4651977.0,10410,4334,3.0,71.0,35000000.0,864.0,2.35,892,17.370858648025116,15.352803063460756,0.13291362857142858,9.250618218474752,2.3978952727983707,4.276666119016055,6.794586580876499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,74847269.6,3,30040463.333333332,1,4651977.0,4.0,59810375.5,6.950239683679595,6.883592619360304,6.849457196450201,6.7131736178671915,6.795146726862303,6.8024096385542165,6.506924227166186,6.733374083129584,6.9
"Blood In, Blood Out ",1993,Crime|Drama,Taylor Hackford,Delroy Lindo,Jesse Borrego,Raymond Cruz,12.0,330.0,138.0,672.0,848.0,4496583.0,23181,3227,2.0,129.0,35000000.0,674.0,1.66,6000,17.370858648025116,15.318828555358701,0.1284738,10.05113139444869,2.5649493574615367,4.867534450455582,8.699681400989514,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4496583.0,4,36976468.25,1,4496583.0,3.0,59185031.333333336,7.290900770326504,6.831928820997456,7.290900770326504,6.898598152783221,6.795146726862303,6.8024096385542165,6.787562189054726,6.733374083129584,8.0
Lion of the Desert ,1980,Biography|Drama|History|War,Moustapha Akkad,Oliver Reed,Rod Steiger,John Gielgud,24.0,156.0,278.0,249.0,695.0,52071223.35851852,9852,1573,0.0,55.0,35000000.0,279.0,2.35,0,17.370858648025116,16.913723530684162,8.311471119932119,9.195531256322475,3.2188758248682006,4.02535169073515,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,52071223.35851852,3,16800000.0,2,57362581.0,6.0,32400145.0,7.451425706281523,7.228719888087404,6.851504035890082,6.632406499183546,6.795146726862303,7.451425706281523,6.6824120608016315,7.518123700690788,8.4
The Horseman on the Roof ,1995,Adventure|Drama|Romance|War,Jean-Paul Rappeneau,Olivier Martinez,François Cluzet,Isabelle Carré,28.0,135.0,22.0,45.0,837.0,1877179.0,4885,1508,1.0,25.0,19135554.669300225,541.0,2.35,262,15.928235385213377,14.445281208679864,8.311471119932119,8.494129251817686,3.367295829986474,3.258096538021482,5.572154032177765,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1877179.0,1,1877179.0,1,1877179.0,1.0,1877179.0,6.92971966442771,6.92971966442771,6.92971966442771,6.92971966442771,6.979817360386134,6.755452153936203,6.787562189054726,6.733374083129584,7.1
