actor_name,actor_movie_count,actor_avg_imdb_score,actor_avg_gross
Martin Lucey,1,7.5,1829142.0
Matisyahu,1,7.5,215185.0
Megan Ambuhl Graner,1,7.5,228830.0
Mel Blanc,1,7.5,84300000.0
Melissa Roxburgh,1,7.5,130468626.0
Mike Block,1,7.5,84689.0
Mojgan Faramarzi,1,7.5,673780.0
Nargess Mamizadeh,1,7.5,673780.0
Natasha Bedingfield,1,7.5,215185.0
Orla Fitzgerald,1,7.5,1829142.0
Osama bin Laden,1,7.5,119078393.0
Padraic Delaney,1,7.5,1829142.0
Pat Boone,1,7.5,6706368.0
Patrick Gallagher,1,7.5,71502303.0
Paul Daggett,1,7.5,8044906.0
Peter Sallis,1,7.5,56068547.0
Rachel Ticotin,1,7.5,119412921.0
Ralph Bellamy,1,7.5,90400000.0
Richard Anderson,1,7.5,14500000.0
Richard Portnow,1,7.5,3300230.0
Ricky Martin,1,7.5,119078393.0
Ron Moody,1,7.5,16800000.0
Roy Billing,1,7.5,6165429.0
Shazahn Padamsee,1,7.5,47726636.51668302
Simon Chandler,1,7.5,2208939.0
Sofia Boutella,1,7.5,130468626.0
Sonam Kinga,1,7.5,505295.0
Stevie Wonder,1,7.5,119078393.0
Taron Egerton,1,7.5,15785632.0
Tatsuo Matsumura,1,7.5,48856.0
Taylor Nichols,1,7.5,2938208.0
Tetsu Watanabe,1,7.5,48856.0
Tshewang Dendup,1,7.5,505295.0
Vera Ngassa,1,7.5,32631.0
Wilson Guerrero,1,7.5,6517198.0
Yenny Paola Vega,1,7.5,6517198.0
Aasheekaa Bathija,1,7.4,227241.0
Agata Kulesza,1,7.4,3826455.0
Agata Trzebuchowska,1,7.4,3826455.0
Aisha Hinds,1,7.4,21129348.0
Akshaye Khanna,1,7.4,240425.0
Alex Désert,1,7.4,4505922.0
Alice Cooper,1,7.4,47726636.51668302
Amelia Warner,1,7.4,7060876.0
Andrew Simpson,1,7.4,17508670.0
Ann Gillis,1,7.4,102797150.0
Anna Nakagawa,1,7.4,94596.0
Barret Oliver,1,7.4,47726636.51668302
Ben Browder,1,7.4,47726636.51668302
Ben Johnson,1,7.4,47726636.51668302
Bernie Sanders,1,7.4,14359793.0
Bertrand Cantat,1,7.4,47726636.51668302
Blake Lindsley,1,7.4,4505922.0
Bob Dole,1,7.4,3117666.0
Carroll O'Connor,1,7.4,47726636.51668302
Cat Ly,1,7.4,638951.0
Celeste Holm,1,7.4,47726636.51668302
Charlotte Stewart,1,7.4,47726636.51668302
Chris Lowell,1,7.4,83813460.0
Darshan Jariwala,1,7.4,240425.0
Dave Fennoy,1,7.4,47726636.51668302
David Threlfall,1,7.4,93926386.0
Denden,1,7.4,94596.0
Diana Maria Riva,1,7.4,44469602.0
Diane Baker,1,7.4,47726636.51668302
Dirk Bogarde,1,7.4,50800000.0
Dominik García-Lorido,1,7.4,6670712.0
Donnie Dunagan,1,7.4,102797150.0
Elise Neal,1,7.4,22201636.0
Elizabeth Meriwether,1,7.4,7362100.0
Eric Elmosnino,1,7.4,47726636.51668302
Estelle Parsons,1,7.4,47726636.51668302
François Damiens,1,7.4,47726636.51668302
Gary Schwartz,1,7.4,47726636.51668302
Gerry Becker,1,7.4,34580635.0
Grace Gummer,1,7.4,4063238.0
Greg Aronowitz,1,7.4,47726636.51668302
Hoyt Axton,1,7.4,47726636.51668302
Isaac Hayes,1,7.4,22201636.0
Ivan Barnev,1,7.4,617228.0
Jack Nance,1,7.4,47726636.51668302
Jade Kindar-Martin,1,7.4,10137502.0
James Robertson Justice,1,7.4,47726636.51668302
Jean-Marc Barr,1,7.4,74205.0
Jeff Dowd,1,7.4,47726636.51668302
Jeffrey Markle,1,7.4,49185998.0
Jo Prestia,1,7.4,753501.0
Joanna Kulig,1,7.4,3826455.0
John Garfield,1,7.4,47726636.51668302
John McMartin,1,7.4,47726636.51668302
Julia Jentsch,1,7.4,617228.0
Julian Fellowes,1,7.4,25842000.0
Karen Pittman,1,7.4,16168741.0
Kate Magowan,1,7.4,120620.0
Kelly Reno,1,7.4,47726636.51668302
Ken Burns,1,7.4,3117666.0
Kevin Michael Richardson,1,7.4,3798532.0
Kieu Chinh,1,7.4,638951.0
Kostja Ullmann,1,7.4,95016.0
Kumar Gaurav,1,7.4,227241.0
Kwesi Ameyaw,1,7.4,28747570.0
Kôji Yakusho,1,7.4,94596.0
Lee Ingleby,1,7.4,93926386.0
Leleti Khumalo,1,7.4,37479778.0
Liz Mullane,1,7.4,3049135.0
Long Nguyen,1,7.4,638951.0
Lou Adler,1,7.4,4946250.0
Louis Walsh,1,7.4,47726636.51668302
Léon Schwartzenberg,1,7.4,47726636.51668302
Macha Méril,1,7.4,47726636.51668302
Marcia Wallace,1,7.4,183132370.0
Marina Golbahari,1,7.4,1127331.0
Marina Vlady,1,7.4,47726636.51668302
Mary Catherine Garrison,1,7.4,16168741.0
Melora Walters,1,7.4,47726636.51668302
Merry Clayton,1,7.4,4946250.0
Michael J. Burg,1,7.4,28747570.0
Milan Lasica,1,7.4,617228.0
Miranda July,1,7.4,3885134.0
Mohamad Haref Harati,1,7.4,1127331.0
Morgan Saylor,1,7.4,44469602.0
Mugambi Nthiga,1,7.4,47726636.51668302
Najarra Townsend,1,7.4,3885134.0
Olwenya Maina,1,7.4,47726636.51668302
Owen Kline,1,7.4,7362100.0
Parker Sawyers,1,7.4,95720716.0
Paul Borghese,1,7.4,9013113.0
Paul Kaye,1,7.4,120620.0
Paul Ogola,1,7.4,47726636.51668302
Paula Jai Parker,1,7.4,22201636.0
Peter Spellos,1,7.4,3798532.0
Philippe Leroy,1,7.4,47726636.51668302
Randeep Hooda,1,7.4,13876974.0
Ranin Karim,1,7.4,621240.0
Richard Basehart,1,7.4,47726636.51668302
Richard Curtis,1,7.4,47726636.51668302
Richard Thomas,1,7.4,19389454.0
Richard Wilson,1,7.4,26400000.0
Rita Maiden,1,7.4,47726636.51668302
Robert Longstreet,1,7.4,1729969.0
Robert Stadlober,1,7.4,95016.0
Rodney Dangerfield,1,7.4,39800000.0
Ronald Reagan,1,7.4,14359793.0
Rowan Isaacson,1,7.4,155984.0
Rufus Graham,1,7.4,227241.0
Sam Edwards,1,7.4,102797150.0
Scandar Copti,1,7.4,621240.0
Shahir Kabaha,1,7.4,621240.0
Simon Baron-Cohen,1,7.4,155984.0
Sofia Vassilieva,1,7.4,49185998.0
Soleyman Pierini,1,7.4,10137502.0
Stephen Marcus,1,7.4,7060876.0
Suzie Steen,1,7.4,4806750.0
T.V. Carpio,1,7.4,24343673.0
Taliesin Jaffe,1,7.4,47726636.51668302
Temple Grandin,1,7.4,155984.0
Terrance Zdunich,1,7.4,47726636.51668302
Thelma Ritter,1,7.4,47726636.51668302
Tim Rice,1,7.4,47726636.51668302
Tom Dreesen,1,7.4,34580635.0
Tom Sturridge,1,7.4,7994115.0
Tracie Thoms,1,7.4,66468315.0
Valente Rodriguez,1,7.4,44469602.0
Victor McLaglen,1,7.4,47726636.51668302
William Baldwin,1,7.4,7362100.0
Wolfgang Preiss,1,7.4,50800000.0
Zubaida Sahar,1,7.4,1127331.0
Adam Carolla,1,7.3,442638.0
Ahmet Ertegun,1,7.3,144431.0
Alessandro Preziosi,1,7.3,47726636.51668302
Alex Macqueen,1,7.3,304137.0
Alicia Keys,1,7.3,37766350.0
Amanda Kearsan,1,7.3,11529368.0
Amanda Redman,1,7.3,6940281.0
Amelia Giancarlo,1,7.3,11529368.0
Andrew Dice Clay,1,7.3,33404871.0
Angeliki Papoulia,1,7.3,110197.0
Angelo Anthony Pizza,1,7.3,21383298.0
Atom Egoyan,1,7.3,7501404.0
Barry Lynch,1,7.3,47726636.51668302
Beverly Randolph,1,7.3,47726636.51668302
Birol Ünel,1,7.3,274385.0
Brian Dorton,1,7.3,47726636.51668302
Brian Eno,1,7.3,47726636.51668302
Bruce Thomas,1,7.3,34566746.0
Charlotte Le Bon,1,7.3,54235441.0
Chemeeka Walker,1,7.3,11529368.0
Chester,1,7.3,128505958.0
Clive Standen,1,7.3,1207007.0
Colin Stinton,1,7.3,33987757.0
Dal-su Oh,1,7.3,128486.0
Damon Albarn,1,7.3,47726636.51668302
Dan Novy,1,7.3,47726636.51668302
Daniel Auteuil,1,7.3,3058380.0
Daoming Chen,1,7.3,377420.0
David Mersault,1,7.3,47726636.51668302
David Thewlis,1,7.3,3442820.0
Debrianna Mansini,1,7.3,39462438.0
Devon Murray,1,7.3,13038660.0
Don McManus,1,7.3,17791031.0
Dwight Henry,1,7.3,12784397.0
Ellie Kendrick,1,7.3,12574715.0
Emily Alyn Lind,1,7.3,336467.0
Eugene Roche,1,7.3,110720.0
Fabrice Luchini,1,7.3,634277.0
François Chau,1,7.3,5484375.0
Gabriel Damon,1,7.3,48092846.0
George 'Buck' Flower,1,7.3,13008928.0
George Voskovec,1,7.3,47726636.51668302
Gina Montana,1,7.3,12784397.0
Glenn Ford,1,7.3,47726636.51668302
Harold Gould,1,7.3,47726636.51668302
Heike Makatsch,1,7.3,927107.0
Huell Howser,1,7.3,26687172.0
Hugh O'Conor,1,7.3,71309760.0
Isiah Whitlock Jr.,1,7.3,47726636.51668302
Jack Lord,1,7.3,16067035.0
Jacques Brel,1,7.3,47726636.51668302
James Fox,1,7.3,6940281.0
Jason Dixie,1,7.3,2856622.0
Jason Maza,1,7.3,373060.0
Jean Louisa Kelly,1,7.3,82528097.0
Joe Komara,1,7.3,22877808.0
Johanna Wokalek,1,7.3,927107.0
John Beck,1,7.3,47726636.51668302
Jon Foster,1,7.3,34566746.0
Joyce Van Patten,1,7.3,47726636.51668302
Judith Hill,1,7.3,71844424.0
Juhi Chawla,1,7.3,54235441.0
Kamil McFadden,1,7.3,103400692.0
Karen Mok,1,7.3,488872.0
Karl Yune,1,7.3,57010853.0
Keir O'Donnell,1,7.3,350123553.0
Ken Davitian,1,7.3,128505958.0
Khulan Chuluun,1,7.3,5701643.0
Lars Mikkelsen,1,7.3,145109.0
Leslie Carlson,1,7.3,47726636.51668302
Leslie Caron,1,7.3,71309760.0
Lior Ashkenazi,1,7.3,155972.0
Louise Sorel,1,7.3,47726636.51668302
Luenell,1,7.3,128505958.0
Lunetta Savino,1,7.3,47726636.51668302
Manish Dayal,1,7.3,54235441.0
Margarita Levieva,1,7.3,57981889.0
Maria Schrader,1,7.3,927107.0
Marilyn Rising,1,7.3,110720.0
Marv Albert,1,7.3,144431.0
Mary Tsoni,1,7.3,110197.0
Matthew Sunderland,1,7.3,728.0
Max Kerstein,1,7.3,110720.0
Meg Foster,1,7.3,13008928.0
Mekia Cox,1,7.3,71844424.0
Mews Small,1,7.3,47726636.51668302
Michael Abbott Jr.,1,7.3,45661.0
Mike Bell,1,7.3,165230261.0
Mindy Sterling,1,7.3,47726636.51668302
Molly Hagan,1,7.3,14879556.0
Nambitha Mpumlwana,1,7.3,2912363.0
Natalie Canerday,1,7.3,45661.0
Nick Krause,1,7.3,82624961.0
Nicole de Boer,1,7.3,489220.0
Ohad Knoller,1,7.3,155972.0
Paul Glover,1,7.3,728.0
Pelé,1,7.3,144431.0
Penn Jillette,1,7.3,60507228.0
Peter Kwong,1,7.3,11100000.0
Quincy Jones,1,7.3,60507228.0
Reda Kateb,1,7.3,47726636.51668302
Reiner Schwarz,1,7.3,47726636.51668302
Rian Bishop,1,7.3,442638.0
Rick Fox,1,7.3,17474107.0
Rob Brown,1,7.3,51768623.0
Robert Lopez,1,7.3,26687172.0
Robin Sachs,1,7.3,71423726.0
Russi Taylor,1,7.3,60507228.0
Ruth Negga,1,7.3,46978995.0
Sara-Marie Maltha,1,7.3,64148.0
Scott Wolf,1,7.3,16842303.0
Sissy Petropoulou,1,7.3,110197.0
Stacy Edwards,1,7.3,2856622.0
Stellan Skarsgård,1,7.3,64148.0
Steven Yeun,1,7.3,334658.0
Sumalee Montano,1,7.3,71897215.0
Sydney Penny,1,7.3,41400000.0
Sylvia Syms,1,7.3,56437947.0
Tatum O'Neal,1,7.3,47726636.51668302
Toby Huss,1,7.3,5484375.0
Tom Burlinson,1,7.3,47726636.51668302
Tony Bonner,1,7.3,47726636.51668302
Travis Smith,1,7.3,45661.0
Troy Garity,1,7.3,3675072.0
Ursula Andress,1,7.3,16067035.0
Venida Evans,1,7.3,334658.0
Wale Ojo,1,7.3,5359774.0
William Kircher,1,7.3,728.0
Yousef 'Joe' Sweid,1,7.3,155972.0
Yves Jacques,1,7.3,3058380.0
Ángela Molina,1,7.3,47726636.51668302
Adam Ratcliffe,1,7.2,444044.0
Adel Karam,1,7.2,1060591.0
Albert Maysles,1,7.2,5355376.0
Allison Dean,1,7.2,1001437.0
Amos Oz,1,7.2,34151.0
Antonio Arrué,1,7.2,3830.0
Arturo Castro,1,7.2,3330.0
Ben Platt,1,7.2,64998368.0
Bonz Malone,1,7.2,982214.0
Brad Lee Wind,1,7.2,3330.0
Brad Leland,1,7.2,33200000.0
Bruce Gooch,1,7.2,47726636.51668302
Bruce Vilanch,1,7.2,47726636.51668302
Bárbara Goenaga,1,7.2,38108.0
Carol Channing,1,7.2,47726636.51668302
Chita Rivera,1,7.2,170684505.0
Claudia Lapacó,1,7.2,47726636.51668302
Clive Revill,1,7.2,669276.0
Collin Kahey,1,7.2,3799339.0
Conleth Hill,1,7.2,5306447.0
Conrad Vernon,1,7.2,436471036.0
Craig Conway,1,7.2,26005908.0
Daniel Bernhardt,1,7.2,281492479.0
Daniel Zettel,1,7.2,10230.0
Dany Verissimo-Petit,1,7.2,1197786.0
Darcy Donavan,1,7.2,84136909.0
Don Gordon,1,7.2,47726636.51668302
Dororthy Thorton,1,7.2,39100956.0
Dorothy Lyman,1,7.2,1001437.0
Eddie 'Piolin' Sotelo,1,7.2,1754319.0
Ella Joyce,1,7.2,47726636.51668302
Eric Christmas,1,7.2,47726636.51668302
Forrest Tucker,1,7.2,47726636.51668302
Francesca Capaldi,1,7.2,130174897.0
Félix Moati,1,7.2,47726636.51668302
Gbenga Akinnagbe,1,7.2,6610326.0
Germán Alcarazu,1,7.2,47726636.51668302
Greg Ayres,1,7.2,592014.0
Hassan Johnson,1,7.2,47726636.51668302
Helmut Bakaitis,1,7.2,281492479.0
Hilda Bernard,1,7.2,47726636.51668302
Howard Hesseman,1,7.2,65010106.0
Ian Hart,1,7.2,10660147.0
J.D. Williams,1,7.2,47726636.51668302
Jacques Gamblin,1,7.2,513836.0
James Bolam,1,7.2,10660147.0
James Brown,1,7.2,47726636.51668302
James Hetfield,1,7.2,3419967.0
James Shigeta,1,7.2,447750.0
Jason Tobin,1,7.2,3799339.0
Jasper Johal,1,7.2,381225.0
Jean-Pierre Darroussin,1,7.2,611709.0
Jean-Pierre Léaud,1,7.2,611709.0
Jeff Lima,1,7.2,2694973.0
Jeremy Shada,1,7.2,32774834.0
Jerry Mathers,1,7.2,47726636.51668302
Jim Backus,1,7.2,47726636.51668302
Jim Byrnes,1,7.2,47726636.51668302
Joanna Cassidy,1,7.2,47726636.51668302
John Amplas,1,7.2,47726636.51668302
John Beasley,1,7.2,20733485.0
John Bell,1,7.2,47726636.51668302
John Ralston,1,7.2,47726636.51668302
Jonathan Caouette,1,7.2,592014.0
Jordan Bridges,1,7.2,47726636.51668302
Joseba Ugalde,1,7.2,47726636.51668302
Joseph Pilato,1,7.2,47726636.51668302
Juan Carlos Montoya,1,7.2,3830.0
Juan Luis Galiardo,1,7.2,1687311.0
Julie Adams,1,7.2,47726636.51668302
June Carter Cash,1,7.2,20733485.0
June Squibb,1,7.2,65010106.0
Justin Edward Seale,1,7.2,47726636.51668302
Karra Elejalde,1,7.2,38108.0
Kati Outinen,1,7.2,611709.0
Keith Richards,1,7.2,5355376.0
Kenneth Williams,1,7.2,669276.0
Lars Ulrich,1,7.2,3419967.0
Laura San Giacomo,1,7.2,24741700.0
Lauren Sweetser,1,7.2,6531491.0
Lauryn Hill,1,7.2,11694528.0
Leah Remini,1,7.2,74608545.0
Len Cariou,1,7.2,47726636.51668302
Lesley Sharp,1,7.2,45857453.0
Logan Browning,1,7.2,444044.0
Louis Ferreira,1,7.2,46975183.0
Louise Bourgoin,1,7.2,47726636.51668302
Lucille Ball,1,7.2,47726636.51668302
Lynn Hung,1,7.2,2126511.0
Maria Thayer,1,7.2,62877175.0
Marianne Denicourt,1,7.2,47726636.51668302
Marta Etura,1,7.2,47726636.51668302
Martin Balsam,1,7.2,47726636.51668302
Martin Clunes,1,7.2,100241322.0
Mary Page Keller,1,7.2,5776314.0
Mathew Buck,1,7.2,47726636.51668302
Michael Derek,1,7.2,3330.0
Michael O'Keefe,1,7.2,2508841.0
Michel Bouquet,1,7.2,26893.0
Mick Jagger,1,7.2,5355376.0
Miguel Ángel Solá,1,7.2,1687311.0
Misty Upham,1,7.2,2508841.0
Nacho Vigalondo,1,7.2,38108.0
Nadine Labaki,1,7.2,1060591.0
Nataniel Sánchez,1,7.2,3830.0
Norma Aleandro,1,7.2,47726636.51668302
Olivia Newton-John,1,7.2,181360000.0
Olivier Rabourdin,1,7.2,3950029.0
Paresh Rawal,1,7.2,199228.0
Parry Shen,1,7.2,3799339.0
Paula Kelly,1,7.2,47726636.51668302
Paulina Gerzon,1,7.2,31973840.0
Philip Glenister,1,7.2,47396698.0
Rae'Ven Kelly,1,7.2,39100956.0
Raymond Burr,1,7.2,47726636.51668302
Renee Leblanc,1,7.2,592014.0
Rhea Perlman,1,7.2,5997134.0
Richard Jaeckel,1,7.2,47726636.51668302
Rick Macy,1,7.2,798341.0
Robbie Kay,1,7.2,1094798.0
Robert Taylor,1,7.2,47726636.51668302
Robin Weigert,1,7.2,2849142.0
Rosie O'Donnell,1,7.2,107458785.0
Ruby Jerins,1,7.2,19057024.0
Ryan Carnes,1,7.2,47726636.51668302
Sakina Jaffrey,1,7.2,31973840.0
Samantha Esteban,1,7.2,47726636.51668302
Sandy Dennis,1,7.2,47726636.51668302
Saul Williams,1,7.2,982214.0
Selton Mello,1,7.2,10230.0
Shauna Macdonald,1,7.2,26005908.0
Shelley Waggener,1,7.2,6531491.0
Steven Brill,1,7.2,24741700.0
Summer Phoenix,1,7.2,406035.0
Sung-kee Ahn,1,7.2,47726636.51668302
Swami Krishnanad,1,7.2,381225.0
Terry Walters,1,7.2,2277396.0
The Dalai Lama,1,7.2,381225.0
Theresa Russell,1,7.2,406035.0
Todd Field,1,7.2,1001437.0
Tom Waits,1,7.2,25600000.0
Tony Bennett,1,7.2,47726636.51668302
Tony Corvillo,1,7.2,47726636.51668302
Venus Schultheis,1,7.2,130174897.0
Victor Rasuk,1,7.2,2073984.0
Virginia Capers,1,7.2,39100956.0
Walter Masterson,1,7.2,1141829.0
William Zabka,1,7.2,90800000.0
Yasmine Al Massri,1,7.2,1060591.0
Yu-mi Jeong,1,7.2,47726636.51668302
Zachary Knighton,1,7.2,47726636.51668302
Álex Angulo,1,7.2,47726636.51668302
Alicia Sixtos,1,7.1,1689999.0
Alma Martinez,1,7.1,47726636.51668302
Amy Hargreaves,1,7.1,258113.0
Ana Gasteyer,1,7.1,3325638.0
Angel Coulby,1,7.1,6301131.0
Ariel Hsing,1,7.1,5858.0
Arliss Howard,1,7.1,63411478.0
Arthur O'Connell,1,7.1,47726636.51668302
Ashley Hinshaw,1,7.1,64572496.0
Barbara Bach,1,7.1,46800000.0
Bhama,1,7.1,47726636.51668302
Bill Allen,1,7.1,47726636.51668302
Brock Baker,1,7.1,47726636.51668302
Brooklynn Proulx,1,7.1,63411478.0
Bruce Goodchild,1,7.1,16377274.0
Bálint Péntek,1,7.1,195888.0
Caroline Munro,1,7.1,46800000.0
Catherine Schell,1,7.1,47726636.51668302
Cem Yilmaz,1,7.1,4190530.0
Charlotte Rae,1,7.1,47726636.51668302
Christo Jivkov,1,7.1,499263.0
Christopher Toler,1,7.1,3278611.0
Christopher Webster,1,7.1,40566655.0
Claire Bloom,1,7.1,47726636.51668302
Danny Nucci,1,7.1,36733909.0
Darryl Cox,1,7.1,1040879.0
David Gant,1,7.1,18947630.0
David Julian Hirsh,1,7.1,47726636.51668302
David Mamet,1,7.1,151389.0
Dayo Okeniyi,1,7.1,6851969.0
Dick Cavett,1,7.1,151389.0
Diganth,1,7.1,47726636.51668302
Dileep Raj,1,7.1,47726636.51668302
Doug Walker,1,7.1,47726636.51668302
Dustin Lance Black,1,7.1,99851.0
Ellen Ross,1,7.1,2956000.0
Emily Pearson,1,7.1,99851.0
Emily Rios,1,7.1,1689999.0
Emmanuelle Béart,1,7.1,3076425.0
Eric Jacobson,1,7.1,88625922.0
Errol Flynn,1,7.1,47726636.51668302
Eve Ensler,1,7.1,47726636.51668302
Eve Plumb,1,7.1,258113.0
Fana Mokoena,1,7.1,8324748.0
Frank McHugh,1,7.1,47726636.51668302
Fred Tatasciore,1,7.1,127706877.0
G.J. Echternkamp,1,7.1,1007962.0
Gavin Newsom,1,7.1,99851.0
Gilles Lellouche,1,7.1,183662.0
Gladys Cooper,1,7.1,2956000.0
Guang Li,1,7.1,1027749.0
Harrison Gilbertson,1,7.1,47726636.51668302
Hayley Lovitt,1,7.1,37432299.0
Hedy Lamarr,1,7.1,47726636.51668302
Hristo Shopov,1,7.1,499263.0
Isabelle Carré,1,7.1,1877179.0
Jake Richardson,1,7.1,1779284.0
James Fleet,1,7.1,52700832.0
James Lance,1,7.1,104792.0
James Morrison,1,7.1,62647540.0
Jane Curtin,1,7.1,71347010.0
Jaqueline Fleming,1,7.1,90356857.0
Jason Lewis,1,7.1,6301131.0
Jean Caffeine,1,7.1,1227508.0
Jean Peters,1,7.1,47726636.51668302
Jean-Claude Dreyfus,1,7.1,18947630.0
Jeanne Crain,1,7.1,47726636.51668302
Jeff Bennett,1,7.1,127706877.0
Jeffrey W. Jenkins,1,7.1,16377274.0
Jennifer Hall,1,7.1,47726636.51668302
Joan Rivers,1,7.1,38119483.0
Joe Armstrong,1,7.1,47726636.51668302
Joel Courtney,1,7.1,126975169.0
Joel Moody,1,7.1,47726636.51668302
John Henshaw,1,7.1,47726636.51668302
John Sessions,1,7.1,47726636.51668302
John Simm,1,7.1,104257.0
Johnny Nguyen,1,7.1,11905519.0
Jon Foo,1,7.1,11905519.0
Joshua Ormond,1,7.1,3325638.0
Jud Tylor,1,7.1,66636385.0
Karl Collins,1,7.1,47726636.51668302
Katie Lowes,1,7.1,32154410.0
Kevin Scott Richardson,1,7.1,3278611.0
Laurence Fox,1,7.1,18663911.0
Leos Carax,1,7.1,47726636.51668302
Lia Tucker,1,7.1,47726636.51668302
Lumi Cavazos,1,7.1,1040879.0
Maia Morgenstern,1,7.1,499263.0
Marcell Nagy,1,7.1,195888.0
Marcus Lyle Brown,1,7.1,31252964.0
Martijn Lakemeier,1,7.1,542860.0
Martin Hancock,1,7.1,47726636.51668302
Matt King,1,7.1,104792.0
Matthew Emerick,1,7.1,47726636.51668302
Matthew Walker,1,7.1,1027749.0
Michael Bower,1,7.1,333658.0
Michael DeLorenzo,1,7.1,36733909.0
Michael Harding,1,7.1,1779284.0
Michael Landers,1,7.1,5858.0
Michaela Watkins,1,7.1,17536788.0
Michel Galabru,1,7.1,47726636.51668302
Mike Howard,1,7.1,16377274.0
Monica Barladeanu,1,7.1,47726636.51668302
Nathan Jones,1,7.1,11905519.0
Nellie McKay,1,7.1,53680848.0
Oanh Nguyen,1,7.1,18947630.0
Odessa Rae,1,7.1,1007962.0
Olga Fonda,1,7.1,85463309.0
Patricia Richardson,1,7.1,9054736.0
Patrick Lyster,1,7.1,47726636.51668302
Patrick Wilson,1,7.1,1007962.0
Peter McNicholl,1,7.1,40566655.0
Péter Fancsikai,1,7.1,195888.0
Rakie Ayola,1,7.1,13401683.0
Reba McEntire,1,7.1,16667084.0
Reginald Owen,1,7.1,2956000.0
Richard Linklater,1,7.1,1227508.0
Ricky Jay,1,7.1,151389.0
Rob Walker,1,7.1,47726636.51668302
Robert Kennedy Jr.,1,7.1,47726636.51668302
Sam Reid,1,7.1,4435083.0
Samantha Ivers,1,7.1,3148482.0
Samira Wiley,1,7.1,28876924.0
Sarah Solemani,1,7.1,11034436.0
Sheldon Bailey,1,7.1,47726636.51668302
Sheldon Leonard,1,7.1,47726636.51668302
Ski Carr,1,7.1,67325559.0
Steve Le Marquand,1,7.1,47726636.51668302
Teala Dunn,1,7.1,127706877.0
Tiago Riani,1,7.1,37432299.0
Tom Goodman-Hill,1,7.1,43247140.0
Tom Kane,1,7.1,31743332.0
Tommy Pallotta,1,7.1,1227508.0
Tommy the Clown,1,7.1,3278611.0
Tony Kgoroge,1,7.1,8324748.0
Torey Michael Adkins,1,7.1,85463309.0
Tygo Gernandt,1,7.1,542860.0
Tyrone Keogh,1,7.1,47726636.51668302
Vanessa Martinez,1,7.1,1997807.0
Vanessa Zima,1,7.1,9054736.0
Will Wright,1,7.1,47726636.51668302
Xinhua Jiang,1,7.1,5858.0
Yasuaki Kurata,1,7.1,47726636.51668302
Yorick van Wageningen,1,7.1,542860.0
Zach Mills,1,7.1,126975169.0
Zane Holtz,1,7.1,67325559.0
Agnes Moorehead,1,7.0,47726636.51668302
Ah-sung Ko,1,7.0,2201412.0
Al Roker,1,7.0,124870275.0
Alan Hale Jr.,1,7.0,47726636.51668302
Alba Rohrwacher,1,7.0,5004648.0
Alex Lawther,1,7.0,47726636.51668302
Andrew Robinson,1,7.0,14564027.0
Aria Noelle Curzon,1,7.0,101217900.0
Ariane Schluter,1,7.0,47726636.51668302
Aryana Engineer,1,7.0,41573740.0
Ashley Laurence,1,7.0,14564027.0
Ayesha Omar,1,7.0,47726636.51668302
Ben Davies,1,7.0,34522221.0
Betty Hutton,1,7.0,8000000.0
Bhole Baba,1,7.0,47726636.51668302
Bill Lake,1,7.0,4234040.0
Bill Martone,1,7.0,203134.0
Bill Paterson,1,7.0,2975649.0
Bobby Lee,1,7.0,37371385.0
Brent Anderson,1,7.0,2246000.0
Brent Neale,1,7.0,39659.0
Brian Howe,1,7.0,110536.0
Buster Keaton,1,7.0,47726636.51668302
Casey Gooden,1,7.0,424760.0
Casper Martinez,1,7.0,47726636.51668302
Chad Allen,1,7.0,11703287.0
Charis Michelsen,1,7.0,203134.0
Charla Cochran,1,7.0,47726636.51668302
Charles Baker,1,7.0,1330827.0
Christopher Cousins,1,7.0,12831121.0
CindyMarie Small,1,7.0,39659.0
Clare Higgins,1,7.0,14564027.0
Cody Linley,1,7.0,34099640.0
Colin Andrews,1,7.0,47726636.51668302
David Sullivan,1,7.0,424760.0
DeForest Kelley,1,7.0,617172.0
Donny Boaz,1,7.0,2246000.0
Doona Bae,1,7.0,2201412.0
Dylan Authors,1,7.0,4234040.0
Earl Cameron,1,7.0,63600000.0
Eden Riegel,1,7.0,101217900.0
Eme Ikwuakor,1,7.0,47726636.51668302
Erik Palladino,1,7.0,1028658.0
Evan Jones,1,7.0,116724075.0
Fay Masterson,1,7.0,110536.0
Flavio Parenti,1,7.0,5004648.0
Flint Beverage,1,7.0,1316074.0
Francine Blake,1,7.0,47726636.51668302
Frank Dillane,1,7.0,24985612.0
Fred Melamed,1,7.0,9190525.0
Glenn Erland Tosterud,1,7.0,252652.0
Gregory Alan Williams,1,7.0,36447959.0
Henri Garcin,1,7.0,47726636.51668302
Hugh Ducklow,1,7.0,4914.0
Hugh Keays-Byrne,1,7.0,47726636.51668302
Irene Dunne,1,7.0,47726636.51668302
Iván Kamarás,1,7.0,75754670.0
Jack Guzman,1,7.0,11703287.0
James Doohan,1,7.0,617172.0
Jasper Levine,1,7.0,26003149.0
Javed Sheikh,1,7.0,47726636.51668302
Jeremy Owen,1,7.0,37371385.0
Jerry Brown,1,7.0,29233.0
Jesse Moss,1,7.0,47726636.51668302
Jessica Duffy,1,7.0,47726636.51668302
Jessica Paré,1,7.0,12831121.0
Jimmy Shubert,1,7.0,106126012.0
